file_name,magnitude_mean,magnitude_var,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,tonnetz_mean,tonnetz_var,spectral_flatness_mean,spectral_flatness_std,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,mfcc14_var,mfcc15_var,mfcc16_var,mfcc17_var,mfcc18_var,mfcc19_var,mfcc20_var,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,genre
/blues/blues.00005.wav,-62.576584,273.9919,0.30985072,0.09072904,0.10190197,0.0045683607,2029.6366487928456,1421818.8047932077,1794.3662163415693,228310.55586918394,3779.360480057566,3779.360480057566,0.10772875145123839,0.00961919201266039,5.6061353e-06,0.008814102,-3.440059e-05,0.0029397756,112.34714673913044,0.00679770120360458,0.03327517112248741,0.003635047,6.0568134e-05,-193.01001,106.87339,-15.275631,37.545876,-21.571545,16.388052,-22.391663,6.2229557,-9.668548,0.651349,-12.69846,-2.3865807,-8.063745,-9.713415,-5.879316,-3.72205,-3.3064525,-3.5643697,-2.0127819,-7.415047,8473.592,4663.374,765.16046,663.7121,550.7664,327.9126,190.2397,162.66943,183.7091,120.93103,91.851,106.17948,82.93533,53.37006,80.589775,90.009186,88.087654,50.20606,36.98451,51.591972,17.691240409989177,20.405097550939523,21.568545109730504,21.064769525257148,20.56028981567369,19.026135048476903,38.36148092297101,23.340574519892925,31.68464534788558,36.04429361153325,26.201248492973356,18.602388729231436,13.748950805044169,57.81684744725991,blues
/blues/blues.00005.wav,-64.790695,238.20795,0.29512674,0.08426623,0.10490174,0.0033974692,1634.4575190802545,562467.6596348401,1665.0597092677629,166722.71281672895,3182.180757788313,3182.180757788313,0.0802625532120743,0.0024883096945209353,-3.4042241e-06,0.0073359543,-2.116057e-05,0.0035815479,69.83741554054055,-0.0004893331000290635,0.03366819366991075,0.0024971084,2.3309998e-05,-164.59503,131.94388,-21.962822,25.871502,-23.680645,9.0617075,-20.57286,1.439549,-8.611153,-1.5502254,-11.689257,-1.782928,-11.136046,-9.805123,-2.2109005,-7.2526937,-0.47661877,-1.9771909,-4.0495024,-8.864578,5942.7095,1461.9609,483.1364,244.66956,297.92752,178.48979,145.49693,98.53785,162.92377,79.48654,62.783607,52.432674,69.41134,42.094486,35.901352,53.153275,49.770153,32.737022,39.968464,38.6327,17.25659124313436,18.719017733484904,21.00537137362892,21.62363613333269,20.993482553829534,19.778662335429193,37.44666008017776,22.759414341317434,24.471291124989772,24.811318771358103,20.854021496826153,14.813354362543597,9.546428797174327,36.297165794009175,blues
/blues/blues.00006.wav,-69.11964,213.1862,0.28440455,0.098080255,0.119597405,0.007861239,1309.2935992614136,431542.3889814973,1355.8389475576673,206017.35720345925,2602.5842625290247,2602.5842625290247,0.056853019785216716,0.0013168185743938088,-1.2725273e-05,0.012289664,-2.4566258e-05,0.005486973,71.77734375,-0.013722232216900035,0.0477047729822264,0.00085122563,4.755397e-06,-219.95969,132.49255,-23.928566,26.494064,12.404899,-1.1601583,-17.846174,0.79768413,-6.3234954,-6.7950397,-8.499733,-2.46572,-5.3011427,-8.071375,-4.3419,-8.213043,-9.668071,-6.7553425,-5.0001354,-7.7681403,8928.953,1799.2252,1128.2781,394.60788,1266.5524,284.82806,153.366,80.31987,106.71877,129.54947,87.1502,65.75407,57.153736,68.09114,68.41053,71.281944,60.881565,39.722015,46.33826,58.279625,25.743621836988325,21.62699985376802,22.661741310768075,21.55059038097537,21.18238470057228,19.312157994273004,31.244443323329126,44.91765453904463,36.809831020517855,34.42317987105657,26.381158089547313,17.969268928906615,11.449648064636035,61.66536976749704,blues
/blues/blues.00006.wav,-63.47283,302.3217,0.29761165,0.089476906,0.16370726,0.008747981,1608.989495332687,399786.1555710294,1422.9971351130946,162892.23703342248,2990.065252817821,2990.065252817821,0.08911586324496903,0.0019867145034449187,-1.2630501e-05,0.02160784,-1.6774062e-05,0.00642221,75.99954044117646,-0.003585862032312486,0.026837366018814413,0.0010946242,1.1717906e-05,-165.20338,134.04361,-53.43531,42.890842,7.560568,1.5866554,-25.269354,1.0514132,-7.752311,-3.3438935,-7.910814,-3.192757,-8.3299465,-11.5243635,-8.993657,-11.748399,-12.286163,-7.109858,-1.8894705,-5.2756696,9241.127,2237.827,1125.3647,478.09357,923.6222,292.79578,146.9475,131.68802,167.24362,181.80939,94.514656,62.952835,95.91412,51.81908,92.316345,92.99192,48.707527,37.02421,46.614895,79.71212,23.734441427491106,20.529077165423118,21.7687218079914,20.984303058765608,22.10899737230328,20.97372314350889,34.47201579347186,43.237639197364345,29.741917207925397,34.40772289696134,20.972611168908575,19.514022396452912,13.004516704260874,56.43215875775973,blues
/blues/blues.00007.wav,-64.350174,253.84225,0.3103498,0.094691664,0.12675455,0.0063836863,1413.078002271474,357961.81566068693,1594.203038943116,156694.33948124497,2899.34913469911,2899.34913469911,0.05661870525348297,0.0011828601537999777,1.2466161e-05,0.012190958,-3.2979766e-05,0.0052868924,92.28515625,-0.03542037970038704,0.021914164531931908,0.0013959329,1.2203391e-05,-186.25883,136.7628,-25.148102,35.887672,6.861861,12.847561,-19.804932,9.671917,-12.189877,-4.4467626,-7.7702827,-6.459952,-2.060412,-7.524074,-7.8895125,-6.1542583,-11.309671,-11.590626,-4.9013,-8.606192,7295.4023,1103.8469,584.2587,257.04114,726.6984,140.18274,190.53284,174.94388,226.76476,170.09702,115.23179,86.618164,91.02168,58.908123,85.27277,72.59521,62.40036,63.734135,73.48005,63.657543,20.13256754122502,19.837480898439356,20.75881954781182,19.46756691002461,20.56841098818861,19.468049072176065,35.88011611239166,22.296229680934566,23.43017912564678,27.16279946787018,21.239911615763646,16.75828167926238,10.29579507558675,34.12326022909543,blues
/blues/blues.00007.wav,-63.41216,266.4432,0.30293766,0.090111464,0.1366976,0.0046444354,1490.9568232088686,538554.8714273031,1561.9733178614936,179352.92844607407,3012.4984505006773,3012.4984505006773,0.0662074605746904,0.002473555824426151,3.0314754e-05,0.01424686,-6.512138e-05,0.004420912,95.703125,-0.05376685864198031,0.02584768518376038,0.0014825733,8.469561e-06,-173.72847,137.69275,-29.596565,45.397953,2.5896971,9.974549,-22.148485,8.045018,-11.098317,-2.02975,-9.409689,-7.192782,-5.2379093,-8.450649,-10.121053,-10.65758,-9.809565,-10.002212,-4.4847937,-8.693471,5835.247,1895.1606,580.5302,408.36484,560.3446,124.22051,136.4911,126.70025,118.65782,189.08089,182.12537,80.95467,91.81808,54.907055,77.24244,59.48456,39.81564,56.836258,57.995766,49.520905,20.288795205093784,20.312209641165225,20.671944349144486,19.78875633560926,20.838128651800265,19.733000899003322,36.28311466902935,19.356651000014057,18.722034790430072,22.961797188750147,20.550900080360822,15.997664464418989,11.120943559508593,33.67321591705597,blues
/blues/blues.00008.wav,-55.685062,256.48257,0.39302167,0.08646971,0.14668714,0.0014747593,1734.2531016706712,193511.34688937038,2010.9309052360852,107879.98549590753,3768.760544153928,3768.760544153928,0.06727926059404024,0.000873401049054604,1.5247068e-06,0.013494014,-2.0506854e-05,0.0036231221,83.35433467741936,0.03236524667943587,0.011347506423520925,0.0026503222,9.3519675e-06,-116.90105,123.13482,-16.710115,46.677765,-8.853082,20.258205,-20.725502,22.578693,-12.129046,21.427366,-6.576116,6.913415,-13.56835,5.107415,-5.3903446,-1.6307012,-6.8978753,2.6723912,3.6253784,-2.172075,2501.8215,460.77753,334.62277,192.5633,182.8935,119.66239,60.062305,75.38592,43.733994,57.229923,46.89326,55.728992,53.616497,50.23368,35.501945,52.619728,30.009844,42.65567,33.12406,37.5467,29.59086396446726,15.143769123444196,17.447697102755413,17.27083627082554,19.893121677348805,17.63788713942846,40.690310605652655,26.021599033211047,16.11240030427808,20.311803775797117,12.807920514712476,14.634493795725119,6.142184684332999,7.53436222815941,blues
/blues/blues.00008.wav,-55.602386,252.761,0.43048736,0.08722072,0.13791925,0.0014996071,1704.271506524466,132814.7708813838,2052.523630986365,102422.21594630973,3794.47705531637,3794.47705531637,0.06059449375967492,0.0005579374360732441,1.5644663e-06,0.011987322,-1.6688164e-05,0.0032801502,83.35433467741936,0.03463403341798659,0.01046085996797789,0.0025553438,9.245352e-06,-126.05372,122.08344,-12.9504795,45.78003,-7.6550527,20.26115,-17.795923,23.687258,-11.690299,21.075083,-7.0286083,7.23692,-12.048823,5.1672683,-5.061189,-1.1477088,-7.286001,2.8123531,3.1013694,-3.1486902,2697.193,369.50098,341.05524,194.85532,169.70218,93.967476,51.466644,77.771675,41.07433,59.50585,50.732403,56.718586,69.30652,50.376392,30.098001,48.340435,27.633432,31.252155,34.151257,34.320816,29.33577284460631,15.09763036551944,16.561251305412945,16.78815044998287,19.483914994310943,17.605000024834695,40.469815225573775,27.279539419121676,16.66351756154374,19.30888075625478,10.610518345770434,14.112350137723311,6.427616061942606,7.909653182571587,blues
/blues/blues.00009.wav,-63.498028,220.41287,0.2558167,0.09118214,0.10006579,0.004346915,1813.6247064080324,293667.51624436164,1898.7810375969143,132438.2134312717,3883.826515032411,3883.826515032411,0.08308944465944272,0.0010986438640029237,-7.7556615e-06,0.009961417,-2.472014e-05,0.0019710555,83.35433467741936,0.030722720422434492,0.03369918207904667,0.0022137077,9.401784e-06,-188.25415,118.49284,-19.380589,41.086758,-24.335005,11.998705,-9.495811,8.528669,-16.451292,4.2177615,-7.8967233,2.0728948,-0.82783455,-6.9408097,-3.14168,-3.5481188,-2.4293375,-1.9013876,3.2871063,-4.6756563,5108.124,820.01025,686.9787,311.9884,494.23132,357.73102,114.59385,76.49331,98.999756,86.12414,72.67142,109.40507,86.63003,70.86621,103.635666,46.69608,61.610016,103.550575,74.06138,118.4071,14.067726838794192,18.065935712753344,22.361576810484127,20.653095064168475,19.646069062875114,20.355500724338672,37.245614479229765,16.350420178318156,19.597413350419053,26.045509288893772,16.531678841661673,14.817567025194515,18.07564564669238,27.24606556505736,blues
/blues/blues.00009.wav,-64.02523,201.446,0.28381482,0.090200715,0.062547475,0.0036469675,1820.6491252645287,301505.9444372723,2048.6307128553317,84788.31194985284,4005.409113172407,4005.409113172407,0.07515751983359133,0.0016213349624429176,1.0428716e-06,0.004487086,-1.811472e-05,0.001384347,129.19921875,0.026420746845051097,0.01999047379949295,0.003220683,1.0853043e-05,-239.63657,113.95905,-6.068763,38.99252,-18.357449,16.035612,-10.704595,11.22621,-13.36865,5.8470273,-5.5682936,6.7523766,0.15083657,-2.3114595,1.4554795,1.9028362,-1.9801927,-2.236254,2.1576626,-3.587155,5924.14,754.6876,534.4565,377.50864,535.59094,194.88472,137.8411,58.631313,109.85195,98.47799,89.81938,93.72243,63.880684,93.27018,89.645065,60.630623,55.201702,62.214676,79.4698,63.9802,14.590910401108722,17.17815258450348,21.46002504244953,19.808831053098537,17.48969524194548,17.462837813136666,35.69580588344701,16.903427638080018,21.63575610947483,20.609995480974966,15.23258840317916,8.940780570987195,12.296647749010353,27.624830449826685,blues
/blues/blues.00010.wav,-64.4142,258.52908,0.32524684,0.09481879,0.12602583,0.005651459,1326.0240782037597,170376.04645023923,1466.4725850252655,125761.01194892639,2532.701351768092,2532.701351768092,0.06037302873452012,0.0004952360275194403,-0.00010369051,0.014392527,8.055497e-05,0.0038334276,161.4990234375,0.03281974952432468,0.022181969737842193,0.0014449513,5.147446e-06,-194.4544,145.87633,-25.649801,31.86215,-14.280872,6.805485,-12.280304,7.6502304,-5.2899103,1.1355971,-3.0586853,2.8258872,-4.0026336,-0.5402932,-0.14309211,-2.6353393,1.2942482,-1.4221551,-0.37638518,-3.1962528,10965.9375,831.911,1232.6743,493.47455,233.6994,144.48022,173.50706,91.75971,56.4152,41.713787,55.9874,26.52429,60.416374,33.74934,38.721703,48.305786,46.54165,51.06931,48.19206,47.278294,15.706752070406047,15.689677884643103,21.33284390756338,20.9278505629851,17.837749615691404,16.75479491064355,34.337269630058636,23.72314999158875,29.372239834986004,37.72718988609761,34.39134759240391,26.13481302370971,10.501810975037557,30.15471881642191,blues
/blues/blues.00010.wav,-65.81931,218.2155,0.28252935,0.093682855,0.15957026,0.012180694,1495.622108974558,225859.16618095685,1559.694709156486,159726.91987133023,3002.9485082478714,3002.9485082478714,0.0654893999129257,0.00037585594300119793,-0.000115852665,0.029173644,9.111899e-05,0.004112003,80.74951171875,0.021300794660029845,0.03204483962813949,0.0010554702,2.469162e-06,-158.1259,135.10587,-27.616682,26.939701,-23.022806,4.767185,-15.477864,6.2786407,-2.3657496,-1.9128525,-2.2236185,1.8437767,-2.7649705,-2.7191048,-1.7052318,-3.3258326,-2.085743,-2.77002,-0.8765212,-7.0483384,5460.77,1330.6681,682.7984,486.4319,266.12637,182.62091,126.71893,85.43913,166.53595,92.06114,62.715183,89.758156,135.8681,44.864075,63.506145,75.448166,65.23218,57.649708,46.7841,37.2489,16.65890766360914,17.0708051472882,21.261265756483724,22.243846512845607,19.517641227847836,18.77486018024751,37.067220579543054,32.848763881010534,28.97515093239289,41.904928314193754,30.13479808441189,19.997613400991447,12.148307265526286,28.293153962712054,blues
/blues/blues.00011.wav,-70.437485,142.60521,0.37694156,0.10306037,0.0607806,0.0024259354,1362.279324931774,599463.5099450592,1748.9704012091324,230789.15076726093,2849.216104513351,2849.216104513351,0.04794075319272446,0.0029706690871754053,5.843927e-06,0.00468119,-1.0714834e-05,0.00049519376,161.4990234375,0.056733064206241225,0.02816149364386308,0.0040544393,0.000100921854,-299.4342,123.913895,6.9836287,30.431513,1.8993475,12.77397,-3.6321628,10.351604,1.8718381,6.9383345,-3.3667316,-2.4612422,-5.5697365,-6.024443,-2.9023292,-3.7723,-2.3568094,-1.3047422,1.8817824,-3.487691,6156.713,1154.9224,275.90656,299.8795,475.90732,231.20934,133.92813,161.16437,164.2185,115.94234,97.630005,72.82728,52.62006,64.09983,55.41704,44.58022,38.103546,47.038525,34.06403,25.225943,26.67229188277227,16.32563644457999,17.41561154182859,18.128496678234594,17.118244613635294,15.785538391010354,31.591257118382654,38.74011982673977,21.59402203149384,24.062695895112,16.24561963395898,9.324454628935143,5.324202686164947,26.577856647986035,blues
